name,path,slug,ev_ebitda,pe,pb,roce,roe,promoter_holding,sales_growth_3y,mkt_cap,cmp
PGCRL,/company/543540/,543540,28.77,,,,,,,30.75,114.85
KANISHK,/company/544693/,544693,7.07,,,,,,,30.64,22.80
EASTSILK,/company/EASTSILK/,EASTSILK,-16.24,,,,,,,30.50,61.00
AKG,/company/AKG/consolidated/,AKG,28.75,,,,,,,30.47,9.59
CELLPOINT,/company/CELLPOINT/,CELLPOINT,9.40,,,,,,,30.46,16.30
VIVO,/company/VIVO/,VIVO,-33.72,,,,,,,30.44,151.05
DATIWARE,/company/519413/,519413,186.81,,,,,,,30.43,60.86
SRGINFOTEC,/company/511525/,511525,-67.49,,,,,,,30.42,1.42
POBS,/company/543352/,543352,5.60,,,,,,,30.37,191.90
ARMOUR,/company/ARMOUR/,ARMOUR,2.86,,,,,,,30.37,18.00
HARIGCRANK,/company/500178/,500178,5.30,,,,,,,30.31,28.87
KJMCFIN,/company/530235/consolidated/,530235,8.14,,,,,,,30.22,63.14
TTC,/company/544303/,544303,5.29,,,,,,,30.22,159.90
MINDPOOL,/company/MINDPOOL/consolidated/,MINDPOOL,28.34,,,,,,,30.13,71.10
EASTWEST,/company/EASTWEST/consolidated/,EASTWEST,17.84,,,,,,,30.11,2.36
PEIL,/company/533100/consolidated/,533100,-42.79,,,,,,,30.10,7.28
MARGOFIN,/company/500206/,500206,16.49,,,,,,,30.08,65.81
KANANIIND,/company/KANANIIND/consolidated/,KANANIIND,12.45,,,,,,,30.08,1.52
KGVL,/company/544270/consolidated/,544270,6.25,,,,,,,30.08,43.10
ESCORTSFIN,/company/511716/,511716,-262.27,,,,,,,30.07,7.47
MORARKFI,/company/511549/,511549,15.06,,,,,,,29.93,66.50
ASHSI,/company/526847/,526847,10.09,,,,,,,29.93,23.94
CHANDRAP,/company/530309/,530309,5.13,,,,,,,29.90,10.78
RISHIPACK,/company/523021/,523021,5.49,,,,,,,29.86,40.40
GTECJAINX,/company/GTECJAINX/consolidated/,GTECJAINX,-52.03,,,,,,,29.82,29.27
NOL,/company/507813/,507813,-22.53,,,,,,,29.80,59.10
KRETTOSYS,/company/531328/,531328,142.67,,,,,,,29.80,0.44
AGNI,/company/AGNI/,AGNI,10.80,,,,,,,29.79,15.25
BYLD,/company/511730/,511730,-13.15,,,,,,,29.71,19.80
ISLCONSUL,/company/511609/,511609,-98.00,,,,,,,29.71,12.38
AMITSEC,/company/531557/consolidated/,531557,210.79,,,,,,,29.68,41.80
ASINPET,/company/524434/,524434,17.43,,,,,,,29.67,12.08
TYROON,/company/526945/,526945,-149.27,,,,,,,29.65,87.21
POLYSPIN,/company/POLYSPIN/consolidated/,POLYSPIN,5.78,,,,,,,29.64,29.64
KOURA,/company/544139/,544139,22.43,,,,,,,29.64,49.10
MUNOTHFI,/company/531821/,531821,-23.52,,,,,,,29.63,57.70
SML,/company/539378/,539378,-24.63,,,,,,,29.58,69.35
GITARENEW,/company/539013/,539013,-2934.00,,,,,,,29.56,71.89
SUNILTX,/company/521232/,521232,5.03,,,,,,,29.53,70.30
BIOGEN,/company/531752/,531752,-171.59,,,,,,,29.49,0.28
SPARKLEGR,/company/530037/,530037,5.66,,,,,,,29.49,65.86
RKDAGRRTL,/company/511169/,511169,-79.08,,,,,,,29.46,5.04
ABHIFIN,/company/538935/,538935,205.31,,,,,,,29.46,63.87
KAUSHALYA,/company/KAUSHALYA/consolidated/,KAUSHALYA,-79.97,,,,,,,29.44,850.00
RFL,/company/511740/consolidated/,511740,-172.65,,,,,,,29.37,95.30
NAGREEKCAP,/company/NAGREEKCAP/,NAGREEKCAP,6.86,,,,,,,29.33,23.25
ANSINDUS,/company/531406/,531406,-58.02,,,,,,,29.28,31.63
PARSHWANA,/company/511176/,511176,-325.78,,,,,,,29.25,93.40
NEELKAN,/company/531049/,531049,73.03,,,,,,,29.23,58.00
JUNE,/company/531960/,531960,-99.69,,,,,,,29.16,6.11
GEMSPIN,/company/521133/,521133,-126.61,,,,,,,29.16,4.75
SWITCHTE,/company/517201/,517201,-3.02,,,,,,,29.13,118.90
KEEPLEARN,/company/KEEPLEARN/,KEEPLEARN,-30.80,,,,,,,29.12,1.87
DMR,/company/543410/consolidated/,543410,9.60,,,,,,,29.09,27.99
MACIND,/company/543934/,543934,16.86,,,,,,,29.07,392.35
VCL,/company/VCL/,VCL,7.06,,,,,,,29.03,1.58
PRATIK,/company/526490/,526490,12.89,,,,,,,29.01,4.54
HARLETH,/company/524080/,524080,5.11,,,,,,,29.00,59.09
QGO,/company/538646/,538646,7.57,,,,,,,28.94,41.62
JAIMATAG,/company/523467/,523467,-90.43,,,,,,,28.90,2.89
3BFILMS,/company/544412/,544412,9.91,,,,,,,28.88,11.66
GSS,/company/GSS/consolidated/,GSS,22.66,,,,,,,28.85,11.03
SILVOAK,/company/531635/consolidated/,531635,182.70,,,,,,,28.80,75.99
SAMSRITA,/company/539267/consolidated/,539267,-3.30,,,,,,,28.78,12.65
KKPLASTICK,/company/523652/,523652,-2860.00,,,,,,,28.65,51.81
RELIABVEN,/company/532124/,532124,271.00,,,,,,,28.63,26.00
KKSHL,/company/544013/,544013,29.31,,,,,,,28.60,42.00
SAIFL,/company/SAIFL/,SAIFL,1.47,,,,,,,28.58,4.80
DAIKAFFI,/company/530825/,530825,-9.50,,,,,,,28.56,47.60
KATRSPG,/company/502933/,502933,231.86,,,,,,,28.50,100.00
VAPIENTER,/company/502589/,502589,14.82,,,,,,,28.49,124.95
WELCURE,/company/524661/,524661,-5.09,,,,,,,28.43,0.23
MICROPRO,/company/MICROPRO/consolidated/,MICROPRO,8.62,,,,,,,28.38,19.85
TEJNAKSH,/company/539428/consolidated/,539428,8.14,,,,,,,28.32,13.94
NIRAVCOM,/company/512425/,512425,65.65,,,,,,,28.28,725.00
AMTL,/company/534612/consolidated/,534612,-11.42,,,,,,,28.22,17.57
AILIMITED,/company/AILIMITED/,AILIMITED,16.67,,,,,,,28.20,22.25
ACIIN,/company/517356/,517356,347.75,,,,,,,28.18,2.55
AANCHALISP,/company/538812/,538812,6.17,,,,,,,28.16,66.51
LEXUS,/company/LEXUS/,LEXUS,18.21,,,,,,,28.13,13.53
KANCOTEA,/company/KANCOTEA/consolidated/,KANCOTEA,869.75,,,,,,,28.10,54.85
KHANDSE,/company/KHANDSE/consolidated/,KHANDSE,-613.60,,,,,,,28.04,18.38
CMMHOSP,/company/523489/,523489,21.97,,,,,,,28.01,37.50
PARLEIND,/company/532911/,532911,60.49,,,,,,,27.89,5.71
NETTLINX,/company/511658/consolidated/,511658,20.08,,,,,,,27.85,11.52
WILLAMAGOR,/company/WILLAMAGOR/consolidated/,WILLAMAGOR,465.20,,,,,,,27.84,25.40
YUDIZ,/company/YUDIZ/consolidated/,YUDIZ,18.07,,,,,,,27.81,26.95
STANROS,/company/506105/consolidated/,506105,-10.16,,,,,,,27.79,70.00
COMRADE,/company/543921/,543921,-9.30,,,,,,,27.77,35.70
TGBHOTELS,/company/TGBHOTELS/,TGBHOTELS,4.92,,,,,,,27.76,9.48
VIKRAMAR,/company/544371/,544371,13.45,,,,,,,27.65,88.16
DRL,/company/531553/,531553,-549.60,,,,,,,27.62,37.76
TIMESCAN,/company/TIMESCAN/,TIMESCAN,2.98,,,,,,,27.60,39.50
SGL,/company/SGL/,SGL,124.53,,,,,,,27.59,10.05
PHOGLOBAL,/company/PHOGLOBAL/consolidated/,PHOGLOBAL,7.21,,,,,,,27.57,14.25
LIBAS,/company/LIBAS/consolidated/,LIBAS,9.34,,,,,,,27.56,10.46
CHEMIESYNT,/company/539230/,539230,34.80,,,,,,,27.49,89.54
NARPROP,/company/531416/,531416,8.25,,,,,,,27.40,38.55
TIRSARJ,/company/531814/,531814,5.23,,,,,,,27.39,8.30
SAHARAHOUS,/company/511533/,511533,15.77,,,,,,,27.35,39.07
UHZAVERI,/company/541338/,541338,207.38,,,,,,,27.34,8.94
VKAL,/company/539761/,539761,38.36,,,,,,,27.32,0.80
TIJARIA,/company/TIJARIA/,TIJARIA,,,,,,,,27.31,9.54
MATHPLATT,/company/500450/,500450,-9.77,,,,,,,27.31,479.10
SECL,/company/SECL/,SECL,-27.21,,,,,,,27.28,2.65
HAWAENG,/company/539176/,539176,3.87,,,,,,,27.15,77.00
REXSEAL,/company/543744/,543744,7.59,,,,,,,27.14,105.00
ECS,/company/540063/,540063,638.40,,,,,,,27.13,13.20
ADARSHPL,/company/526711/,526711,43.73,,,,,,,27.12,27.37
GML,/company/GML/,GML,3.26,,,,,,,27.08,17.85
SPRAYKING,/company/540079/consolidated/,540079,4.89,,,,,,,27.05,1.28
THINKINK,/company/539310/,539310,31.14,,,,,,,27.02,0.19
SWRNASE,/company/531003/,531003,27.80,,,,,,,27.00,89.99
RANJEET,/company/541945/,541945,20.50,,,,,,,27.00,6.75
SHARPLINE,/company/543341/consolidated/,543341,2.99,,,,,,,27.00,9.43
SONALAD,/company/526901/,526901,10.39,,,,,,,26.97,44.50
KONARKSY,/company/514128/,514128,40.06,,,,,,,26.95,46.38
TUSALDAH,/company/531301/,531301,-45.41,,,,,,,26.95,115.00
BOHRAIND,/company/BOHRAIND/,BOHRAIND,-6.80,,,,,,,26.89,12.70
INFOMEDIA,/company/INFOMEDIA/,INFOMEDIA,106.21,,,,,,,26.85,5.35
BESTEAST,/company/508664/,508664,95.71,,,,,,,26.83,15.92
POLYCHMP,/company/526043/,526043,6.07,,,,,,,26.78,47.80
ABRIL,/company/544500/,544500,11.77,,,,,,,26.78,33.55
EPIC,/company/530407/consolidated/,530407,36.07,,,,,,,26.77,32.88
NEWTRAC,/company/514060/,514060,-4.45,,,,,,,26.75,3.98
SINNAR,/company/509887/consolidated/,509887,-249.30,,,,,,,26.75,668.80
CHALLANI,/company/530747/,530747,53.19,,,,,,,26.70,17.80
INDCTST,/company/532001/,532001,1.66,,,,,,,26.69,66.44
TREEHOUSE,/company/TREEHOUSE/consolidated/,TREEHOUSE,-2.44,,,,,,,26.61,6.29
VIRTUALG,/company/VIRTUALG/consolidated/,VIRTUALG,-164.41,,,,,,,26.61,0.47
NLFL,/company/531212/,531212,6.91,,,,,,,26.59,40.54
SHALPRO,/company/512499/,512499,-86.82,,,,,,,26.58,0.27
RATHIBAR,/company/532918/,532918,-6.29,,,,,,,26.57,16.27
SAMTELTD,/company/500371/,500371,240.18,,,,,,,26.54,37.45
DEEPAI,/company/539559/consolidated/,539559,3.42,,,,,,,26.52,1.84
CHMBBRW,/company/512301/,512301,-130.50,,,,,,,26.37,35.21
AMINTAN,/company/541771/,541771,19.26,,,,,,,26.35,2.44
AMCOIND,/company/530133/,530133,9.06,,,,,,,26.32,64.04
GUJCOTEX,/company/514386/,514386,379.00,,,,,,,26.30,2.77
MIL,/company/539938/consolidated/,539938,31.68,,,,,,,26.27,26.27
PAOS,/company/530291/,530291,15.98,,,,,,,26.25,43.00
ANGEL,/company/541006/,541006,4.84,,,,,,,26.25,10.50
TCFCFINQ,/company/532284/,532284,-11.22,,,,,,,26.24,25.04
OROSMITHS,/company/531626/,531626,0.83,,,,,,,26.24,6.35
NATGENI,/company/531651/,531651,108.76,,,,,,,26.22,58.50
LIBORDFIN,/company/511593/,511593,62.60,,,,,,,26.16,16.66
HARSHILAGR,/company/505336/,505336,-11.32,,,,,,,26.14,0.28
ERPSOFT,/company/530909/consolidated/,530909,106.28,,,,,,,26.14,66.00
INTECCAP,/company/526871/consolidated/,526871,5.72,,,,,,,26.10,14.21
LWSKNIT,/company/531402/,531402,8.22,,,,,,,26.09,17.83
MUDUNURU,/company/538743/,538743,-27.35,,,,,,,26.04,8.24
NFPSAMPOOR,/company/NFPSAMPOOR/consolidated/,NFPSAMPOOR,5.76,,,,,,,26.03,20.60
NEXTMEDIA,/company/NEXTMEDIA/,NEXTMEDIA,927.57,,,,,,,26.02,3.89
MISQUITA,/company/542801/,542801,47.28,,,,,,,25.94,55.34
NAPSGLOBAL,/company/544373/,544373,9.44,,,,,,,25.92,58.50
SYLPH,/company/511447/consolidated/,511447,4.53,,,,,,,25.89,0.21
QVCEL,/company/QVCEL/consolidated/,QVCEL,7.04,,,,,,,25.87,24.75
JOHNPHARMA,/company/532154/,532154,-1.15,,,,,,,25.85,0.47
GORANIN,/company/531608/,531608,22.88,,,,,,,25.85,48.20
FEL,/company/FEL/,FEL,-16.96,,,,,,,25.83,0.38
TRANSVOY,/company/543754/,543754,6.36,,,,,,,25.83,96.99
INDIANVSH,/company/501700/consolidated/,501700,78.46,,,,,,,25.78,6.83
CHENFERRO,/company/539011/,539011,-14.82,,,,,,,25.76,71.46
NACDAC,/company/544313/,544313,4.42,,,,,,,25.67,24.39
LONGSPUR,/company/504340/,504340,32.66,,,,,,,25.62,8.29
ARITAS,/company/544683/,544683,5.78,,,,,,,25.61,13.01
PARAMOUNT,/company/PARAMOUNT/,PARAMOUNT,4.81,,,,,,,25.58,36.85
AGSTRA,/company/AGSTRA/consolidated/,AGSTRA,10.16,,,,,,,25.56,1.99
RDEL,/company/544640/,544640,4.38,,,,,,,25.49,29.50
SUBSM,/company/530231/,530231,136.53,,,,,,,25.46,60.03
SHRICON,/company/508961/,508961,10.12,,,,,,,25.42,205.00
TAKYON,/company/544471/consolidated/,544471,4.44,,,,,,,25.42,17.75
TARAPUR,/company/TARAPUR/,TARAPUR,502.00,,,,,,,25.41,13.03
PEARLPOLY,/company/PEARLPOLY/,PEARLPOLY,-5.09,,,,,,,25.38,15.08
ARUNAYA,/company/ARUNAYA/,ARUNAYA,4.74,,,,,,,25.34,14.45
IDENTICAL,/company/IDENTICAL/,IDENTICAL,6.11,,,,,,,25.32,18.05
JFL,/company/540850/,540850,3.94,,,,,,,25.31,16.59
SITINET,/company/SITINET/consolidated/,SITINET,65.33,,,,,,,25.29,0.29
RAMSONS,/company/530925/,530925,3.52,,,,,,,25.28,84.00
IMPERA,/company/514177/,514177,-151.71,,,,,,,25.28,70.99
EASUN,/company/542906/,542906,26.14,,,,,,,25.23,48.25
FLFL,/company/FLFL/consolidated/,FLFL,-2.44,,,,,,,25.22,1.25
COCHMAL,/company/508571/,508571,-144.25,,,,,,,25.20,142.40
UNISON,/company/538610/consolidated/,538610,4.58,,,,,,,25.18,0.85
MPDL,/company/MPDL/consolidated/,MPDL,-7.31,,,,,,,25.18,33.98
SMARTFIN,/company/539494/,539494,14.37,,,,,,,25.17,8.39
AGUL,/company/AGUL/,AGUL,11.31,,,,,,,25.17,45.90
CARGOSOL,/company/543621/consolidated/,543621,9.64,,,,,,,25.10,24.61
SUNILAGR,/company/530953/,530953,10.21,,,,,,,25.07,83.50
SHREENATH,/company/544372/,544372,7.06,,,,,,,25.06,12.75
SOUTLAT,/company/514454/,514454,73.41,,,,,,,24.99,33.95
ADITYASPIN,/company/521141/,521141,12.84,,,,,,,24.94,14.90
VANICOM,/company/538918/consolidated/,538918,25.65,,,,,,,24.94,8.48
SULABEN,/company/508969/consolidated/,508969,9.71,,,,,,,24.92,2.48
MARBU,/company/523566/,523566,5.24,,,,,,,24.87,48.30
KJMCCORP,/company/532304/consolidated/,532304,1.13,,,,,,,24.85,63.30
IITLPROJ,/company/531968/,531968,-2.34,,,,,,,24.80,49.70
CMXLTD,/company/532217/,532217,-95.41,,,,,,,24.79,21.85
BOSS,/company/BOSS/,BOSS,8.16,,,,,,,24.77,55.70
JAIPAN,/company/505840/,505840,7.69,,,,,,,24.75,40.57
FRANKLININD,/company/540190/,540190,-1.15,,,,,,,24.68,0.32
INNOVATIVE,/company/541983/,541983,-5.16,,,,,,,24.65,21.66
KALANA,/company/KALANA/,KALANA,10.90,,,,,,,24.51,18.80
MEGRISOFT,/company/539012/consolidated/,539012,22.69,,,,,,,24.50,78.00
COTFAB,/company/544195/,544195,6.63,,,,,,,24.44,14.22
ARUNASUGAR,/company/500016/,500016,7.08,,,,,,,24.37,7.19
JINDCAP,/company/530405/,530405,13.50,,,,,,,24.34,33.77
ASHCAP,/company/512247/,512247,14.56,,,,,,,24.30,2.70
SHVFL,/company/532007/,532007,41.62,,,,,,,24.29,24.05
ASIANTNE,/company/ASIANTNE/consolidated/,ASIANTNE,22.01,,,,,,,24.29,9.74
PURSHOTTAM,/company/538647/,538647,5.60,,,,,,,24.23,32.64
NHL,/company/544245/,544245,7.56,,,,,,,24.20,68.00
PNC,/company/PNC/consolidated/,PNC,-22.29,,,,,,,24.19,16.72
GLOBTIER,/company/544494/consolidated/,544494,2.97,,,,,,,24.19,16.00
SARTHAKIND,/company/531930/,531930,5.46,,,,,,,24.16,26.00
PRISMX,/company/PRISMX/,PRISMX,4.12,,,,,,,24.15,0.55
SRMENERGY,/company/523222/,523222,5.10,,,,,,,24.15,26.66
KENVI,/company/540953/,540953,15.17,,,,,,,24.14,1.91
HIPOLIN,/company/530853/,530853,162.67,,,,,,,24.00,76.69
ANKITMETAL,/company/ANKITMETAL/,ANKITMETAL,-5.10,,,,,,,23.99,1.70
BLUECHIPT,/company/506981/,506981,9.68,,,,,,,23.94,121.50
TGIF,/company/544175/,544175,8.92,,,,,,,23.94,92.50
DECOMIC,/company/531227/,531227,9.13,,,,,,,23.86,56.81
SANPA,/company/516096/,516096,5.17,,,,,,,23.86,182.15
VIVANTA,/company/541735/consolidated/,541735,23.68,,,,,,,23.83,1.85
SUPHA,/company/539561/consolidated/,539561,92.04,,,,,,,23.81,0.27
VALINDIA,/company/544433/,544433,7.55,,,,,,,23.79,18.30
UNICK,/company/541503/,541503,5.62,,,,,,,23.77,43.34
SKYBIOTECH,/company/512036/consolidated/,512036,-18.61,,,,,,,23.75,124.00
MHEL,/company/540150/,540150,9.91,,,,,,,23.73,60.80
PRABHHANS,/company/530361/,530361,14.00,,,,,,,23.68,37.90
ICL,/company/538838/,538838,43.31,,,,,,,23.56,33.00
LAXMICOT,/company/LAXMICOT/,LAXMICOT,27.96,,,,,,,23.54,13.73
BAZELINTER,/company/539946/consolidated/,539946,16.40,,,,,,,23.52,23.96
ADESHWAR,/company/543309/,543309,10.28,,,,,,,23.52,16.30
AHASOLAR,/company/543941/consolidated/,543941,27.31,,,,,,,23.43,76.01
BALURTRANS,/company/520127/,520127,9.81,,,,,,,23.42,12.87
JLL,/company/539947/,539947,8.22,,,,,,,23.42,77.83
AJWAFUN,/company/526628/,526628,0.43,,,,,,,23.39,36.60
KAMANWALA,/company/KAMANWALA/consolidated/,KAMANWALA,-9.41,,,,,,,23.38,16.59
OML,/company/544559/,544559,3.54,,,,,,,23.37,29.72
MILEFUR,/company/541337/,541337,-1189.50,,,,,,,23.32,25.08
PCL,/company/543814/,543814,5.30,,,,,,,23.31,37.99
NIRAJISPAT,/company/NIRAJISPAT/,NIRAJISPAT,12.48,,,,,,,23.27,387.80
ACCEDERE,/company/531533/consolidated/,531533,19.57,,,,,,,23.25,47.10
LOGICIEL,/company/544625/,544625,-0.71,,,,,,,23.23,31.10
HINDMILL,/company/509895/,509895,-37.14,,,,,,,23.17,139.60
VINYOFL,/company/530401/,530401,2.91,,,,,,,23.10,53.49
TRILIANCE,/company/509046/,509046,59.88,,,,,,,23.09,45.18
KHOOBSURAT,/company/535730/,535730,12.18,,,,,,,23.04,0.49
GULFLLOYDS,/company/544834/consolidated/,544834,4.48,,,,,,,23.03,34.23
IYKOTHITE,/company/522245/,522245,-19.84,,,,,,,23.00,22.16
KKVAPOW,/company/KKVAPOW/,KKVAPOW,4.62,,,,,,,22.95,368.00
PRIMEURB,/company/521149/consolidated/,521149,160.73,,,,,,,22.86,8.58
LGLL,/company/544341/,544341,-5.93,,,,,,,22.86,11.09
LAKESHORE,/company/519612/,519612,64.96,,,,,,,22.82,65.21
PARAGONF,/company/531255/,531255,14.31,,,,,,,22.82,53.69
SAFECURE,/company/544596/,544596,3.66,,,,,,,22.79,22.70
STEP2COR,/company/531509/,531509,-10.89,,,,,,,22.78,30.80
VIVIDIND,/company/524576/,524576,6.82,,,,,,,22.71,24.88
SALORAINTL,/company/500370/,500370,-22.48,,,,,,,22.69,25.75
SOUTHMG,/company/513498/,513498,83.72,,,,,,,22.67,75.58
NIRMAN,/company/NIRMAN/,NIRMAN,1.17,,,,,,,22.67,28.30
PWASML,/company/531437/,531437,13.06,,,,,,,22.65,22.08
KRIDHANINF,/company/KRIDHANINF/consolidated/,KRIDHANINF,13.96,,,,,,,22.65,2.03
PADAMCO,/company/531395/,531395,1.68,,,,,,,22.61,1.03
HARISH,/company/542682/,542682,3.93,,,,,,,22.60,67.74
HAMPS,/company/544312/,544312,65.75,,,,,,,22.56,25.90
SEEMAX,/company/544813/,544813,7.29,,,,,,,22.51,51.15
RGF,/company/539669/,539669,36.56,,,,,,,22.50,1.50
SDL,/company/524727/consolidated/,524727,-10.63,,,,,,,22.47,30.93
SILLYMONKS,/company/SILLYMONKS/consolidated/,SILLYMONKS,-13.25,,,,,,,22.40,16.19
VENLONPOLY,/company/524038/,524038,-53.88,,,,,,,22.36,4.28
WALPAR,/company/WALPAR/consolidated/,WALPAR,4.93,,,,,,,22.30,23.75
MANSIFIN,/company/511758/,511758,5.72,,,,,,,22.24,63.01
GUJRAFFIA,/company/GUJRAFFIA/,GUJRAFFIA,6.01,,,,,,,22.16,41.00
BOMBWIR,/company/504648/,504648,5.25,,,,,,,22.11,41.41
SMEL,/company/541799/,541799,364.50,,,,,,,22.11,20.10
KKSILK,/company/544624/,544624,5.11,,,,,,,22.04,9.82
CAPRO,/company/507486/,507486,10.36,,,,,,,22.03,47.90
NEOINFRA,/company/514332/consolidated/,514332,18.14,,,,,,,22.03,41.49
WESTLEIRES,/company/538382/,538382,-199.36,,,,,,,21.98,72.00
BACPHAR,/company/524516/,524516,125.82,,,,,,,21.96,15.30
UHMVL,/company/544779/consolidated/,544779,2.89,,,,,,,21.94,33.01
APPLEIND,/company/500014/,500014,3.67,,,,,,,21.88,3.93
ROSELABS,/company/531324/,531324,-134.35,,,,,,,21.85,21.85
ISHITADR,/company/524400/,524400,16.53,,,,,,,21.80,72.90
RASRESOR,/company/507966/,507966,14.18,,,,,,,21.73,54.75
DARSHANORNA,/company/539884/,539884,35.05,,,,,,,21.71,2.17
TGL,/company/TGL/,TGL,-12.35,,,,,,,21.66,18.05
HAVISHA,/company/HAVISHA/,HAVISHA,42.66,,,,,,,21.65,1.41
SAENTER,/company/526477/,526477,-231.50,,,,,,,21.59,53.97
SAMYAKINT,/company/530025/consolidated/,530025,4.43,,,,,,,21.57,17.98
GOEL,/company/543538/,543538,6.51,,,,,,,21.57,11.44
SBFL,/company/521131/,521131,8.49,,,,,,,21.47,22.60
CMRSL,/company/CMRSL/consolidated/,CMRSL,3.79,,,,,,,21.42,73.15
VENMAX,/company/531015/,531015,64.84,,,,,,,21.36,14.75
JETKNIT,/company/JETKNIT/,JETKNIT,20.89,,,,,,,21.35,48.45
LESHAIND,/company/533602/,533602,88.04,,,,,,,21.34,0.75
OCTAWARE,/company/540416/consolidated/,540416,-15.26,,,,,,,21.32,59.37
STANDRDBAT,/company/504180/,504180,-42.46,,,,,,,21.30,41.19
VJLAXMIE,/company/522267/consolidated/,522267,92.61,,,,,,,21.29,42.00
NORTHLINK,/company/539110/,539110,76.79,,,,,,,21.26,40.50
SENINFO,/company/531980/,531980,-1886.00,,,,,,,21.19,41.97
HELPAGE,/company/539174/,539174,10.17,,,,,,,21.19,21.30
DJSSS,/company/511636/,511636,-127.77,,,,,,,21.13,2.80
LYNMC,/company/505320/,505320,-78.89,,,,,,,21.10,205.70
MONOT,/company/505343/,505343,-74.76,,,,,,,21.09,0.30
TAPIFRUIT,/company/TAPIFRUIT/,TAPIFRUIT,21.56,,,,,,,21.07,49.00
SALGUTI,/company/526554/,526554,7.29,,,,,,,21.04,27.90
VPL,/company/544011/,544011,9.12,,,,,,,21.04,34.00
DARJEELING,/company/539770/,539770,6.71,,,,,,,20.99,26.70
ZENIFIB,/company/514266/,514266,1.50,,,,,,,20.96,53.14
UNIROYAL,/company/521226/consolidated/,521226,11.27,,,,,,,20.92,25.30
YURANUS,/company/536846/,536846,13.66,,,,,,,20.91,59.74
MEDIAONE,/company/503685/,503685,-38.95,,,,,,,20.90,14.20
NEERAJ,/company/539409/,539409,15.87,,,,,,,20.90,19.00
MIEL,/company/MIEL/,MIEL,3.64,,,,,,,20.85,11.85
CONTAINER,/company/540597/,540597,-1232.50,,,,,,,20.80,17.97
LAFFANSQ,/company/524522/,524522,-26.27,,,,,,,20.79,25.99
AIKPIPES,/company/544072/,544072,21.23,,,,,,,20.78,32.65
ZENLABS,/company/530697/,530697,25.51,,,,,,,20.76,31.89
AGARWALFT,/company/AGARWALFT/,AGARWALFT,9.89,,,,,,,20.72,28.60
AMBOAGRI,/company/543678/consolidated/,543678,11.89,,,,,,,20.72,10.44
SHREMETAL,/company/531962/,531962,6.61,,,,,,,20.66,39.31
TRABI,/company/526139/consolidated/,526139,-117.78,,,,,,,20.61,2.72
MANDEEP,/company/MANDEEP/,MANDEEP,6.61,,,,,,,20.59,18.00
CRYSTAL,/company/540821/,540821,40.17,,,,,,,20.55,2.05
VEERENRGY,/company/503657/,503657,14.23,,,,,,,20.51,13.71
QUICKTOUCH,/company/QUICKTOUCH/consolidated/,QUICKTOUCH,-5.92,,,,,,,20.51,16.00
MARINETRAN,/company/MARINETRAN/,MARINETRAN,14.42,,,,,,,20.49,16.10
GREENCREST,/company/531737/,531737,13.49,,,,,,,20.47,0.56
VANDAN,/company/544436/,544436,8.81,,,,,,,20.44,24.38
ATENPAPERS,/company/544417/,544417,2.52,,,,,,,20.39,19.80
PNTKYOR,/company/524210/,524210,53.11,,,,,,,20.38,32.50
MDRNSTL,/company/513303/,513303,16.97,,,,,,,20.38,14.81
KIRLOSELEC,/company/500246/,500246,702.50,,,,,,,20.31,43.77
ABRFL,/company/544422/,544422,7.83,,,,,,,20.29,39.37
INDRENEW,/company/536709/,536709,-17.11,,,,,,,20.28,14.56
BLOIN,/company/513422/,513422,13.38,,,,,,,20.25,30.50
RADIOWALLA,/company/RADIOWALLA/consolidated/,RADIOWALLA,9.65,,,,,,,20.23,28.70
OPCHAINS,/company/539116/,539116,14.51,,,,,,,20.21,29.50
RUCHISTRIP,/company/513295/,513295,-9.53,,,,,,,20.17,106.15
THESL,/company/THESL/,THESL,10.24,,,,,,,20.17,16.15
LABELKRAFT,/company/543830/,543830,8.80,,,,,,,20.11,62.00
ASPIRE,/company/ASPIRE/,ASPIRE,7.34,,,,,,,20.11,13.25
JMDVL,/company/511092/,511092,29.73,,,,,,,20.06,6.95
MAL,/company/531613/,531613,-28.33,,,,,,,20.04,2.49
SONALIS,/company/543924/,543924,2.09,,,,,,,19.95,42.00
SHASHIJIT,/company/540147/,540147,19.30,,,,,,,19.84,2.73
RAPIDIN,/company/501351/,501351,93.71,,,,,,,19.78,92.00
RAP,/company/531583/,531583,0.45,,,,,,,19.77,33.61
VOLKAI,/company/506122/,506122,10.49,,,,,,,19.77,167.10
DRA,/company/540144/,540144,3.21,,,,,,,19.75,18.00
MFML,/company/MFML/consolidated/,MFML,6.12,,,,,,,19.74,18.59
COMMAND,/company/543843/,543843,19.65,,,,,,,19.69,21.00
TIHIL,/company/523752/consolidated/,523752,9.13,,,,,,,19.68,2.77
PARMCOS-B,/company/507970/,507970,9.84,,,,,,,19.66,40.50
PATSPINLTD,/company/514326/,514326,-116.26,,,,,,,19.63,6.35
SHUBHLAXMI,/company/SHUBHLAXMI/,SHUBHLAXMI,12.47,,,,,,,19.62,18.50
POPULARES,/company/531870/,531870,-87.13,,,,,,,19.61,14.01
NIDAN,/company/NIDAN/,NIDAN,4.30,,,,,,,19.60,14.10
7NR,/company/540615/,540615,11.95,,,,,,,19.58,6.99
CENTUPLE,/company/531099/,531099,12.97,,,,,,,19.54,35.72
